marca,modelo,ano_modelo,ano_fabr,quilometragem,cor,estado,cambio,motor,tipo_combustivel,preco
CHEVROLET,ONIX,2021.0,2020,75063.0,Prata,DF,MANUAL,1.0,FLEX,69900.0
CHEVROLET,TRACKER,2021.0,2020,63325.0,Branco,SP,AUTOMÁTICO,1.2,FLEX,124900.0
CHEVROLET,CRUZE,2014.0,2013,74250.0,Preto,SC,AUTOMÁTICO,1.8,FLEX,64888.0
CHEVROLET,S10,2016.0,2015,130000.0,Prata,SP,MANUAL,2.4,FLEX,93900.0
CHEVROLET,S10,2022.0,2021,16660.0,Cinza,SP,AUTOMÁTICO,2.8,DIESEL,235900.0
CHEVROLET,ONIX,2019.0,2018,49015.0,Prata,PR,MANUAL,1.0,FLEX,52499.0
CHEVROLET,S10,2013.0,2012,171000.0,Branco,SP,MANUAL,2.4,FLEX,91500.0
CHEVROLET,ONIX,2021.0,2020,41000.0,Prata,SP,MANUAL,1.0,FLEX,69900.0
CHEVROLET,CORVETTE,2021.0,2021,4200.0,Vermelho,SC,AUTOMÁTICO,6.2,GASOLINA,1399990.0
CHEVROLET,CORVETTE,2019.0,2018,7100.0,Branco,MG,AUTOMÁTICO,6.2,GASOLINA,899000.0
CHEVROLET,ONIX,2022.0,2022,15000.0,Vermelho,MG,MANUAL,1.0,FLEX,79900.0
CHEVROLET,TRACKER,2024.0,2023,0.0,Cinza,SP,AUTOMÁTICO,1.0,FLEX,139340.0
CHEVROLET,ONIX,2023.0,2023,0.0,Preto,SP,AUTOMÁTICO,1.0,FLEX,93900.0
CHEVROLET,CRUZE,2015.0,2015,110000.0,Vermelho,PR,AUTOMÁTICO,1.8,FLEX,69900.0
CHEVROLET,CAMARO,2011.0,2010,58000.0,Prata,SP,AUTOMÁTICO,6.2,GASOLINA,189990.0
CHEVROLET,BOLT,2020.0,2020,18800.0,Cinza,SP,ELÉTRICO,EV,ELÉTRICO,209900.0
CHEVROLET,TRAILBLAZER,2020.0,2019,78002.0,Cinza,MG,AUTOMÁTICO,2.8,DIESEL,219900.0
CHEVROLET,TRACKER,2019.0,2019,62000.0,Branco,RS,AUTOMÁTICO,1.4,FLEX,103900.0
CHEVROLET,CRUZE,2015.0,2015,102000.0,Preto,SP,AUTOMÁTICO,1.8,FLEX,71777.0
CHEVROLET,CRUZE,2014.0,2013,122000.0,Preto,SP,MANUAL,1.8,FLEX,59900.0
CHEVROLET,COBALT,2020.0,2019,33520.0,Cinza,SP,AUTOMÁTICO,1.8,FLEX,81900.0
CHEVROLET,MERIVA,2008.0,2008,187000.0,Prata,SP,MANUAL,1.8,FLEX,28500.0
CHEVROLET,CRUZE,2020.0,2019,62505.0,Prata,SP,AUTOMÁTICO,1.4,FLEX,92900.0
CHEVROLET,TRACKER,2023.0,2023,0.0,Vermelho,SP,AUTOMÁTICO,1.2,FLEX,154650.0
CHEVROLET,TRACKER,2022.0,2021,22000.0,Cinza,SP,AUTOMÁTICO,1.2,FLEX,135900.0
CHEVROLET,ONIX,2019.0,2018,74329.0,Preto,SP,MANUAL,1.4,FLEX,69900.0
CHEVROLET,CRUZE,2019.0,2018,43736.0,Prata,PR,AUTOMÁTICO,1.4,FLEX,109900.0
CHEVROLET,TRACKER,2021.0,2021,28115.0,Prata,MG,AUTOMÁTICO,1.2,FLEX,126130.0
CHEVROLET,ONIX,2022.0,2021,37663.0,Prata,PR,MANUAL,1.0,FLEX,73900.0
CHEVROLET,ONIX,2017.0,2016,93176.0,Vermelho,MG,MANUAL,1.4,FLEX,59900.0
CHEVROLET,CORVETTE,2020.0,2020,3513.0,Prata,DF,AUTOMÁTICO,6.2,GASOLINA,1272000.0
CHEVROLET,TRACKER,2021.0,2021,42028.0,Prata,SP,AUTOMÁTICO,1.0,FLEX,108855.0
CHEVROLET,PRISMA,2014.0,2013,99123.0,Branco,SP,AUTOMÁTICO,1.4,FLEX,53900.0
CHEVROLET,CRUZE,2020.0,2019,30082.0,Preto,SP,AUTOMÁTICO,1.4,FLEX,121900.0
CHEVROLET,SPIN,2018.0,2017,87950.0,Branco,SP,AUTOMÁTICO,1.8,FLEX,74900.0
CHEVROLET,ONIX,2022.0,2021,9700.0,Preto,SC,AUTOMÁTICO,1.0,FLEX,106900.0
CHEVROLET,S10,2021.0,2021,52000.0,Preto,SC,AUTOMÁTICO,2.8,DIESEL,223800.0
CHEVROLET,ONIX,2022.0,2021,32294.0,Prata,ES,MANUAL,1.0,FLEX,71073.68
CHEVROLET,CRUZE,2019.0,2018,59773.0,Cinza,SP,AUTOMÁTICO,1.4,FLEX,99900.0
CHEVROLET,TRACKER,2016.0,2015,73300.0,Branco,SP,AUTOMÁTICO,1.8,FLEX,74990.0
CHEVROLET,CRUZE,2023.0,2023,0.0,Cinza,SP,AUTOMÁTICO,1.4,FLEX,161990.0
CHEVROLET,TRACKER,2021.0,2021,52260.0,Prata,SP,AUTOMÁTICO,1.2,FLEX,126000.0
CHEVROLET,S10,2019.0,2019,66000.0,Cinza,SP,AUTOMÁTICO,2.5,FLEX,139590.0
CHEVROLET,TRACKER,2023.0,2023,0.0,Cinza,SP,AUTOMÁTICO,1.2,FLEX,154650.0
CHEVROLET,MONTANA,2023.0,2023,0.0,Vermelho,SP,AUTOMÁTICO,1.2,FLEX,132900.0
CHEVROLET,CRUZE,2018.0,2018,61600.0,Branco,MG,AUTOMÁTICO,1.4,FLEX,95900.0
CHEVROLET,TRACKER,2018.0,2017,41421.0,Preto,SP,AUTOMÁTICO,1.4,FLEX,96900.0
CHEVROLET,CAMARO,2011.0,2010,79000.0,Branco,SP,AUTOMÁTICO,6.2,GASOLINA,199900.0
CHEVROLET,TRACKER,2023.0,2022,3500.0,Vermelho,MG,AUTOMÁTICO,1.2,FLEX,143000.0
CHEVROLET,CRUZE,2022.0,2021,28000.0,Preto,SP,AUTOMÁTICO,1.4,FLEX,114900.0
CHEVROLET,TRACKER,2022.0,2021,26000.0,Prata,SP,AUTOMÁTICO,1.2,FLEX,138900.0
CHEVROLET,ONIX,2014.0,2013,159000.0,Prata,SP,AUTOMÁTICO,1.4,FLEX,51777.0
CHEVROLET,ONIX,2015.0,2014,101000.0,Branco,SP,AUTOMÁTICO,1.4,FLEX,54790.0
CHEVROLET,TRACKER,2021.0,2020,38018.0,Branco,SP,AUTOMÁTICO,1.0,FLEX,120990.0
CHEVROLET,PRISMA,2018.0,2017,80000.0,Cinza,SP,MANUAL,1.4,FLEX,62900.0
CHEVROLET,ONIX,2021.0,2021,31244.0,Azul,PR,AUTOMÁTICO,1.0,FLEX,93900.0
CHEVROLET,S10,2015.0,2014,91000.0,Branco,MG,MANUAL,2.5,FLEX,114900.0
CHEVROLET,CRUZE,2012.0,2012,111463.0,Preto,SC,AUTOMÁTICO,1.8,FLEX,63900.0
CHEVROLET,PRISMA,2016.0,2016,81555.0,Branco,SC,AUTOMÁTICO,1.4,FLEX,59900.0
CHEVROLET,CRUZE,2019.0,2018,79000.0,Prata,SP,AUTOMÁTICO,1.4,FLEX,99900.0
CHEVROLET,MONTANA,2023.0,2023,0.0,Branco,SP,AUTOMÁTICO,1.2,FLEX,143540.0
CHEVROLET,CRUZE,2020.0,2019,67432.0,Prata,SP,AUTOMÁTICO,1.4,FLEX,105990.0
CHEVROLET,ONIX,2018.0,2017,58000.0,Branco,SP,MANUAL,1.0,FLEX,49900.0
CHEVROLET,PRISMA,2019.0,2018,78671.0,Azul,PR,MANUAL,1.4,FLEX,66900.0
CHEVROLET,ONIX,2022.0,2021,19970.0,Branco,PR,AUTOMÁTICO,1.0,FLEX,96999.0
CHEVROLET,S10,2017.0,2016,136000.0,Prata,MG,MANUAL,2.5,FLEX,120990.0
CHEVROLET,SPIN,2019.0,2018,80000.0,Branco,RJ,AUTOMÁTICO,1.8,FLEX,82999.0
CHEVROLET,ONIX,2022.0,2022,7200.0,Prata,SP,AUTOMÁTICO,1.0,FLEX,96900.0
CHEVROLET,S10,2021.0,2020,42000.0,Cinza,MG,MANUAL,2.8,DIESEL,142990.0
CHEVROLET,EQUINOX,2019.0,2018,98300.0,Branco,SC,AUTOMÁTICO,2.0,GASOLINA,147000.0
CHEVROLET,CLASSIC,2014.0,2013,153983.0,Prata,PR,MANUAL,1.0,FLEX,31900.0
CHEVROLET,SPIN,2019.0,2018,110758.0,Azul,DF,AUTOMÁTICO,1.8,FLEX,80000.0
CHEVROLET,ONIX,2019.0,2019,68255.0,Preto,SP,MANUAL,1.0,FLEX,56900.0
CHEVROLET,PRISMA,2017.0,2017,117000.0,Preto,SP,MANUAL,1.4,FLEX,59990.0
CHEVROLET,ONIX,2018.0,2018,53200.0,Prata,PR,AUTOMÁTICO,1.4,FLEX,65900.0
CHEVROLET,CRUZE,2013.0,2012,115233.0,Prata,SP,AUTOMÁTICO,1.8,FLEX,57900.0
CHEVROLET,JOY,2021.0,2021,34545.0,Preto,PR,MANUAL,1.0,FLEX,62900.0
CHEVROLET,TRACKER,2021.0,2020,24255.0,Preto,PR,AUTOMÁTICO,1.0,FLEX,110900.0
CHEVROLET,ONIX,2016.0,2016,98365.0,Branco,SP,MANUAL,1.0,FLEX,49900.0
CHEVROLET,S10,2022.0,2021,60000.0,Cinza,CE,AUTOMÁTICO,2.8,DIESEL,199900.0
CHEVROLET,PRISMA,2014.0,2013,90620.0,Preto,MG,AUTOMÁTICO,1.4,FLEX,53900.0
CHEVROLET,ONIX,2020.0,2020,117669.0,Branco,SP,AUTOMÁTICO,1.0,FLEX,76900.0
CHEVROLET,PRISMA,2017.0,2016,42000.0,Prata,SP,AUTOMÁTICO,1.4,FLEX,67990.0
CHEVROLET,ONIX,2020.0,2019,63239.0,Prata,MG,AUTOMÁTICO,1.0,FLEX,82800.0
CHEVROLET,TRACKER,2014.0,2013,93500.0,Preto,SP,AUTOMÁTICO,1.8,FLEX,76900.0
CHEVROLET,ONIX,2023.0,2023,0.0,Prata,SP,MANUAL,1.0,FLEX,87999.99
CHEVROLET,MONTANA,2019.0,2018,50691.0,Preto,AM,MANUAL,1.4,FLEX,50500.0
CHEVROLET,CORVETTE,2023.0,2022,100.0,Vermelho,SC,AUTOMÁTICO,6.2,GASOLINA,1679900.0
CHEVROLET,TRAILBLAZER,2020.0,2019,73439.0,Prata,SP,AUTOMÁTICO,3.6,GASOLINA,233890.0
CHEVROLET,S10,2022.0,2021,36415.0,Branco,GO,MANUAL,2.8,DIESEL,176840.0
CHEVROLET,ONIX,2018.0,2017,56000.0,Preto,SP,AUTOMÁTICO,1.4,FLEX,66900.0
CHEVROLET,ONIX,2021.0,2020,52000.0,Prata,RJ,MANUAL,1.0,FLEX,62990.0
CHEVROLET,CRUZE,2014.0,2014,78000.0,Branco,SP,AUTOMÁTICO,1.8,FLEX,62990.0
CHEVROLET,S10,2013.0,2012,116000.0,Preto,MG,MANUAL,2.4,FLEX,98900.0
CHEVROLET,CORVETTE,2023.0,2022,100.0,Laranja,SC,AUTOMÁTICO,6.2,GASOLINA,1549900.0
CHEVROLET,CRUZE,2018.0,2017,58830.0,Vermelho,MG,AUTOMÁTICO,1.4,FLEX,88990.0
CHEVROLET,PRISMA,2018.0,2018,81300.0,Branco,SC,MANUAL,1.4,FLEX,64900.0
CHEVROLET,TRACKER,2018.0,2018,95718.0,Cinza,SP,AUTOMÁTICO,1.4,FLEX,93900.0
CHEVROLET,CRUZE,2013.0,2013,91000.0,Branco,RS,MANUAL,1.8,FLEX,58900.0
CHEVROLET,TRACKER,2021.0,2020,40000.0,Azul,RJ,AUTOMÁTICO,1.2,FLEX,115990.0
FIAT,STRADA,2020.0,2019,50002.0,Branco,SP,MANUAL,1.4,FLEX,62290.0
FIAT,CRONOS,2021.0,2021,23296.0,Branco,SP,AT6,1.8,FLEX,87590.0
FIAT,TORO,2022.0,2021,70000.0,Marrom,SP,AT9,2.0,DIESEL,152990.0
FIAT,TORO,2021.0,2020,31846.0,Branco,SP,MANUAL,1.8,FLEX,97890.0
FIAT,MOBI,2020.0,2019,46302.0,Branco,RJ,MANUAL,1.0,FLEX,49000.0
FIAT,UNO,2021.0,2020,24689.0,Preto,MG,MANUAL,1.0,FLEX,54050.0
FIAT,ARGO,2021.0,2020,29129.0,Branco,RJ,MANUAL,1.0,FLEX,59999.0
FIAT,STRADA,2022.0,2021,23332.0,Cinza,SP,MANUAL,1.3,FLEX,100160.0
FIAT,MOBI,2022.0,2021,2138.0,Cinza,PR,MANUAL,1.0,FLEX,54320.0
FIAT,FIORINO,2021.0,2021,25002.0,Branco,PR,MANUAL,1.4,FLEX,84370.0
FIAT,MOBI,2022.0,2021,54998.0,Prata,SP,MANUAL,1.0,FLEX,51890.0
FIAT,CRONOS,2021.0,2021,40647.0,Branco,RJ,AT6,1.8,FLEX,84660.0
FIAT,ARGO,2021.0,2021,41059.0,Prata,PE,MANUAL,1.0,FLEX,61620.0
FIAT,TORO,2020.0,2019,27400.0,Preto,SP,AT9,2.0,DIESEL,161900.0
FIAT,MOBI,2022.0,2021,2138.0,Cinza,PR,MANUAL,1.0,FLEX,52320.0
FIAT,TORO,2021.0,2020,33000.0,Preto,SP,AT6,1.8,FLEX,105900.0
FIAT,DOBLÒ,2021.0,2021,25471.0,Branco,PR,MANUAL,1.8,FLEX,85990.0
FIAT,STRADA,2023.0,2022,2000.0,Prata,SP,CVT,1.3,FLEX,135000.0
FIAT,ARGO,2022.0,2021,42122.0,Prata,SP,MANUAL,1.0,FLEX,64150.0
FIAT,ARGO,2022.0,2021,53036.0,Branco,SP,MANUAL,1.0,FLEX,61990.0
FIAT,MOBI,2020.0,2019,65748.0,Branco,SP,MANUAL,1.0,FLEX,46560.0
FIAT,STRADA,2021.0,2020,68858.0,Branco,SP,MANUAL,1.4,FLEX,76110.0
FIAT,TORO,2021.0,2020,56371.0,Prata,AM,AT6,1.8,FLEX,99520.0
FIAT,ARGO,2019.0,2018,88000.0,Branco,SP,MANUAL,1.0,FLEX,54900.0
FIAT,UNO,2021.0,2020,63632.0,Branco,RJ,MANUAL,1.0,FLEX,49470.0
FIAT,TORO,2022.0,2021,28551.0,Cinza,SC,AT6,1.8,FLEX,112570.0
FIAT,UNO,2021.0,2020,59120.0,Cinza,SP,MANUAL,1.0,FLEX,50490.0
FIAT,ARGO,2022.0,2021,51558.0,Prata,SP,MANUAL,1.0,FLEX,61990.0
FIAT,STRADA,2022.0,2021,62337.0,Branco,RS,MANUAL,1.4,FLEX,82420.0
FIAT,CRONOS,2022.0,2021,38593.0,Prata,MA,MANUAL,1.3,FLEX,73040.0
FIAT,TORO,2022.0,2021,40080.0,Prata,CE,AT6,1.8,FLEX,110820.0
FIAT,UNO,2021.0,2021,48226.0,Prata,PR,MANUAL,1.0,FLEX,51450.0
FIAT,CRONOS,2020.0,2019,51000.0,Branco,SP,AT6,1.8,FLEX,75900.0
FIAT,TORO,2017.0,2016,115100.0,Branco,SP,MANUAL,2.0,DIESEL,99800.0
FIAT,MOBI,2022.0,2021,71739.0,Preto,SP,MANUAL,1.0,FLEX,52380.0
FIAT,UNO,2021.0,2021,35456.0,Preto,MT,MANUAL,1.0,FLEX,52060.0
FIAT,TORO,2022.0,2021,12500.0,Vermelho,SP,AT6,1.3,FLEX,142980.0
FIAT,MOBI,2020.0,2020,29000.0,Prata,SP,MANUAL,1.0,FLEX,49900.0
FIAT,500,2010.0,2009,72000.0,Preto,SP,AUTOMATIZADO,1.4,GASOLINA,48990.0
FIAT,MOBI,2021.0,2021,77157.0,Branco,MG,MANUAL,1.0,FLEX,52470.0
FIAT,STRADA,2021.0,2020,20000.0,Prata,SP,MANUAL,1.3,FLEX,110980.0
FIAT,DOBLÒ,2021.0,2021,35807.0,Branco,SP,MANUAL,1.8,FLEX,80990.0
FIAT,MOBI,2020.0,2020,45788.0,Branco,SP,MANUAL,1.0,FLEX,49490.0
FIAT,DOBLÒ,2021.0,2020,36000.0,Preto,SP,MANUAL,1.8,FLEX,82990.0
FIAT,TORO,2020.0,2020,94000.0,Prata,SP,AT9,2.0,DIESEL,139900.0
FIAT,MOBI,2021.0,2021,52478.0,Branco,SP,MANUAL,1.0,FLEX,52470.0
FIAT,GRAND SIENA,2021.0,2021,42583.0,Preto,GO,MANUAL,1.4,FLEX,60030.0
FIAT,PALIO,2018.0,2017,72000.0,Prata,SP,MANUAL,1.8,FLEX,53900.0
FIAT,FIORINO,2021.0,2021,41066.0,Branco,SP,MANUAL,1.4,FLEX,77750.0
FIAT,PALIO,2018.0,2017,40000.0,Branco,SP,MANUAL,1.8,FLEX,61900.0
FIAT,PULSE,2022.0,2021,16160.0,Cinza,SP,CVT,1.0,FLEX,105900.0
FIAT,MOBI,2021.0,2021,52437.0,Prata,SC,MANUAL,1.0,FLEX,52470.0
FIAT,MOBI,2020.0,2020,51000.0,Branco,MG,MANUAL,1.0,FLEX,51560.0
FIAT,UNO,2015.0,2014,95000.0,Prata,MG,MANUAL,1.4,FLEX,43900.0
FIAT,MOBI,2021.0,2020,41821.0,Branco,ES,MANUAL,1.0,FLEX,51490.0
FIAT,ARGO,2021.0,2021,77436.0,Branco,SP,MANUAL,1.0,FLEX,59550.0
FIAT,ARGO,2022.0,2021,53998.0,Prata,GO,MANUAL,1.0,FLEX,61990.0
FIAT,CRONOS,2021.0,2021,39963.0,Vermelho,SP,AT6,1.8,FLEX,90030.0
FIAT,UNO,2021.0,2021,29548.0,Preto,SP,MANUAL,1.0,FLEX,48890.0
FIAT,500,2012.0,2011,114000.0,Branco,SP,MANUAL,1.4,FLEX,37900.0
FIAT,500,2015.0,2014,109490.0,Preto,PR,MANUAL,1.4,GASOLINA,99900.0
FIAT,ARGO,2021.0,2021,43357.0,Branco,BA,MANUAL,1.0,FLEX,62170.0
FIAT,ARGO,2022.0,2021,24500.0,Branco,RS,MANUAL,1.0,FLEX,66940.0
FIAT,ARGO,2021.0,2020,35487.0,Cinza,SP,MANUAL,1.0,FLEX,59890.0
FIAT,STRADA,2019.0,2018,55000.0,Branco,SP,MANUAL,1.4,FLEX,67890.0
FIAT,UNO,2021.0,2020,61994.0,Preto,MG,MANUAL,1.0,FLEX,48960.0
FIAT,CRONOS,2022.0,2021,43401.0,Prata,SP,MANUAL,1.3,FLEX,73070.0
FIAT,UNO,2021.0,2020,89500.0,Cinza,SP,MANUAL,1.0,FLEX,46900.0
FIAT,STRADA,2022.0,2021,24818.0,Prata,PR,MANUAL,1.3,FLEX,104490.0
FIAT,STRADA,2014.0,2014,111000.0,Vermelho,CE,MANUAL,1.6,FLEX,64990.0
FIAT,TORO,2020.0,2019,28000.0,Cinza,MG,AT9,2.0,DIESEL,145900.0
FIAT,500,2012.0,2011,99204.0,Cinza,SP,MANUAL,1.4,FLEX,41890.0
FIAT,ARGO,2021.0,2021,26700.0,Cinza,SP,AT6,1.8,FLEX,88900.0
FIAT,STRADA,2015.0,2015,159000.0,Branco,SP,MANUAL,1.4,FLEX,49990.0
FIAT,500,2015.0,2014,71000.0,Branco,SP,AUTOMATIZADO,1.4,FLEX,71900.0
FIAT,TORO,2019.0,2018,81302.0,Prata,SP,AT9,2.0,DIESEL,108500.0
FIAT,UNO,2017.0,2017,71000.0,Branco,SP,MANUAL,1.3,FLEX,52890.0
FIAT,TORO,2019.0,2018,95388.0,Branco,SP,AT6,1.8,FLEX,95990.0
FIAT,PALIO,2013.0,2012,69269.0,Prata,CE,MANUAL,1.4,FLEX,40000.0
FIAT,CRONOS,2022.0,2021,43128.0,Cinza,SP,MANUAL,1.3,FLEX,76230.0
FIAT,TORO,2019.0,2019,94698.0,Prata,SP,AT9,2.0,DIESEL,126890.0
FIAT,TORO,2021.0,2020,22261.0,Azul,SP,AT9,2.0,DIESEL,162990.0
FIAT,MOBI,2020.0,2020,43463.0,Branco,RJ,MANUAL,1.0,FLEX,49490.0
FIAT,STRADA,2022.0,2022,11407.0,Branco,MG,MANUAL,1.3,FLEX,110000.0
FIAT,TORO,2023.0,2022,0.0,Preto,PR,AT6,1.3,FLEX,156990.0
FIAT,FASTBACK,2023.0,2022,4933.0,Cinza,SP,CVT,1.0,FLEX,129990.0
FIAT,TORO,2022.0,2021,17794.0,Vermelho,SP,AT6,1.3,FLEX,128720.0
FIAT,UNO,2016.0,2016,76695.0,Prata,SP,MANUAL,1.0,FLEX,44890.0
FIAT,CRONOS,2020.0,2019,15000.0,Vermelho,SP,AT6,1.8,FLEX,81900.0
FIAT,STRADA,2021.0,2021,45000.0,Branco,MG,MANUAL,1.4,FLEX,74990.0
FIAT,STRADA,2021.0,2020,32000.0,Vermelho,SP,MANUAL,1.3,FLEX,104800.0
FIAT,PUNTO,2016.0,2016,75995.0,Vermelho,SP,MANUAL,1.4,FLEX,47800.0
FIAT,STRADA,2023.0,2022,0.0,Prata,PR,CVT,1.3,FLEX,115990.0
FIAT,TORO,2022.0,2021,46000.0,Cinza,SP,AT9,2.0,DIESEL,159900.0
FIAT,PALIO,2013.0,2012,110032.0,Branco,SP,AUTOMATIZADO,1.6,FLEX,46990.0
FIAT,TORO,2022.0,2021,32288.0,Branco,PR,AT6,1.3,FLEX,128990.0
FIAT,TORO,2021.0,2020,83000.0,Branco,MG,AT9,2.0,DIESEL,127990.0
FIAT,ARGO,2022.0,2021,40327.0,Branco,RJ,MANUAL,1.3,FLEX,73110.0
FIAT,STRADA,2022.0,2021,18000.0,Prata,SP,MANUAL,1.4,FLEX,89900.0
FIAT,PULSE,2022.0,2022,11974.0,Branco,SP,CVT,1.0,FLEX,119790.0
FIAT,ARGO,2018.0,2018,40784.0,Preto,PE,MANUAL,1.0,FLEX,54900.0
FIAT,FASTBACK,2023.0,2022,5003.0,Cinza,SC,CVT,1.0,FLEX,144900.0
FIAT,PALIO,2015.0,2014,101.0,Preto,GO,MANUAL,1.6,FLEX,39900.0
FIAT,STRADA,2018.0,2018,108.0,Branco,MG,MANUAL,1.4,FLEX,73900.0
FIAT,ARGO,2022.0,2021,17007.0,Branco,PR,MANUAL,1.0,FLEX,72900.0
FIAT,DOBLÒ,2017.0,2017,101877.0,Branco,MA,MANUAL,1.8,FLEX,57000.0
FIAT,CRONOS,2022.0,2021,40306.0,Prata,RJ,MANUAL,1.3,FLEX,72150.0
FIAT,ARGO,2021.0,2020,33997.0,Preto,PR,MANUAL,1.3,FLEX,75899.0
FIAT,PUNTO,2013.0,2013,68075.0,Vermelho,SC,MANUAL,1.4,FLEX,40900.0
FIAT,TORO,2020.0,2019,42467.0,Branco,AM,AT9,2.0,DIESEL,114850.0
FIAT,UNO,2021.0,2020,48725.0,Branco,RJ,MANUAL,1.0,FLEX,51970.0
FIAT,MOBI,2021.0,2020,60690.0,Cinza,CE,MANUAL,1.0,FLEX,52470.0
FIAT,STRADA,2021.0,2020,46000.0,Branco,MG,MANUAL,1.4,FLEX,78900.0
FIAT,TORO,2019.0,2019,77000.0,Prata,SP,AT9,2.0,DIESEL,124990.0
FIAT,CRONOS,2019.0,2018,54469.0,Preto,SP,AT6,1.8,FLEX,68800.0
FIAT,TORO,2019.0,2019,40500.0,Vermelho,SP,AT9,2.0,DIESEL,149900.0
FIAT,ARGO,2021.0,2020,33412.0,Prata,SP,MANUAL,1.0,FLEX,60990.0
FIAT,STRADA,2022.0,2022,29919.0,Branco,MG,MANUAL,1.4,FLEX,79900.0
FIAT,UNO,2021.0,2020,48719.0,Cinza,DF,MANUAL,1.0,FLEX,50960.0
FIAT,MOBI,2020.0,2020,62642.0,Branco,SP,MANUAL,1.0,FLEX,47990.0
FIAT,ARGO,2020.0,2020,64000.0,Branco,SC,MANUAL,1.3,FLEX,69900.0
FIAT,CRONOS,2022.0,2021,40000.0,Vermelho,SP,MANUAL,1.3,FLEX,68880.0
FIAT,PULSE,2022.0,2022,8000.0,Cinza,MG,CVT,1.0,FLEX,105900.0
FIAT,DOBLÒ,2020.0,2019,48000.0,Prata,SP,MANUAL,1.8,FLEX,78900.0
FIAT,MOBI,2018.0,2017,60000.0,Prata,SP,MANUAL,1.0,FLEX,46900.0
FIAT,MOBI,2020.0,2019,43000.0,Branco,RS,MANUAL,1.0,FLEX,47990.0
FIAT,GRAND SIENA,2021.0,2020,52000.0,Branco,DF,MANUAL,1.0,FLEX,52000.0
FIAT,TORO,2021.0,2020,51000.0,Prata,SP,AT9,2.0,DIESEL,149900.0
FIAT,TORO,2017.0,2016,87000.0,Verde,MG,AT6,1.8,FLEX,89990.0
FIAT,TORO,2022.0,2021,27999.0,Azul,SP,AT6,1.3,FLEX,149800.0
FIAT,STRADA,2022.0,2022,9202.0,Preto,MG,CVT,1.3,FLEX,126900.0
FIAT,STRADA,2013.0,2013,132790.0,Preto,SP,MANUAL,1.8,FLEX,57990.0
FIAT,IDEA,2013.0,2012,140000.0,Prata,SP,AUTOMATIZADO,1.8,FLEX,36900.0
FIAT,IDEA,2016.0,2015,64286.0,Vermelho,SP,MANUAL,1.4,FLEX,46900.0
FIAT,TORO,2022.0,2022,4900.0,Prata,AM,AT6,1.3,FLEX,139900.0
FIAT,PUNTO,2013.0,2013,82418.0,Vermelho,SP,MANUAL,1.4,GASOLINA,59980.0
FIAT,TORO,2021.0,2021,10000.0,Preto,SP,AT9,2.0,DIESEL,163890.0
FIAT,PULSE,2022.0,2021,4809.0,Vermelho,DF,CVT,1.0,FLEX,120750.0
FIAT,SIENA,2015.0,2014,78000.0,Vermelho,PA,MANUAL,1.0,FLEX,41900.0
FIAT,CRONOS,2022.0,2021,31163.0,Cinza,SP,MANUAL,1.3,FLEX,76990.0
FIAT,TORO,2021.0,2020,53000.0,Branco,SP,AT6,1.8,FLEX,102990.0
FIAT,STRADA,2022.0,2021,86000.0,Branco,SP,MANUAL,1.4,FLEX,81000.0
FIAT,TORO,2021.0,2020,51481.0,Prata,SP,AT9,2.0,DIESEL,148990.0
FIAT,ARGO,2022.0,2021,12752.0,Branco,PR,MANUAL,1.0,FLEX,73900.0
FIAT,TORO,2022.0,2021,11000.0,Branco,SP,AT9,2.0,DIESEL,198790.0
FIAT,PALIO,2011.0,2011,170000.0,Verde,SP,MANUAL,1.8,FLEX,39990.0
FIAT,DOBLÒ,2021.0,2021,39800.0,Prata,SP,MANUAL,1.8,FLEX,82800.0
FIAT,ARGO,2022.0,2021,52457.0,Prata,RJ,MANUAL,1.0,FLEX,60760.0
FIAT,ARGO,2019.0,2019,117480.0,Branco,SP,MANUAL,1.0,FLEX,52900.0
FIAT,ARGO,2018.0,2018,68810.0,Vermelho,PR,MANUAL,1.0,FLEX,53999.0
FIAT,TORO,2019.0,2019,18298.0,Cinza,PR,AT6,1.8,FLEX,106899.0
FIAT,TORO,2020.0,2019,53440.0,Branco,SP,AT6,1.8,FLEX,99900.0
FIAT,TORO,2022.0,2021,48000.0,Azul,SP,AT9,2.0,DIESEL,168900.0
FIAT,ARGO,2022.0,2021,50174.0,Prata,RS,MANUAL,1.0,FLEX,63490.0
FIAT,FREEMONT,2012.0,2011,93000.0,Cinza,ES,AUTOMÁTICO,2.4,GASOLINA,51990.0
FIAT,500,2014.0,2013,69000.0,Branco,SP,AUTOMÁTICO,1.4,FLEX,75870.0
FIAT,TORO,2020.0,2019,60000.0,Branco,DF,MANUAL,1.8,FLEX,89900.0
FIAT,MOBI,2020.0,2020,43170.0,Branco,RS,MANUAL,1.0,FLEX,49490.0
FIAT,ARGO,2018.0,2018,62211.0,Branco,RJ,GSR,1.3,FLEX,59900.0
FIAT,UNO,2021.0,2021,68311.0,Branco,SP,MANUAL,1.0,FLEX,50990.0
FIAT,TORO,2020.0,2019,16990.0,Vermelho,SP,AT9,2.0,DIESEL,158990.0
FIAT,MOBI,2022.0,2021,20650.0,Preto,SP,MANUAL,1.0,FLEX,54490.0
FIAT,TORO,2022.0,2022,23000.0,Preto,SP,AT9,2.0,DIESEL,162990.0
